;Fabricante;Modelo;Ano;Tipo de Combustivel;Motor HP;Nº de Cilindros;Tipo Transmissão;Tração;Nº de Portas;Categoria de Mercado;Tamanho Veículo;Estilo Veículo;KM/L Estrada;KM/L Cidade;Popularidade;Preço Sugerido Fabricante
1530;Cadillac;ATS;2015;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao traseira;4.0;Luxury,Performance;Pequeno;Sedã;12.75;8.93;1624;224118.6
1531;Cadillac;ATS;2015;Flex 01 (Gasolina / Etanol);321.0;6.0;Automático;tracao traseira;4.0;Flex Fuel,Luxury,High-Performance;Pequeno;Sedã;11.9;7.65;1624;233945.13
1532;Cadillac;ATS;2015;Flex 01 (Gasolina / Etanol);321.0;6.0;Automático;tracao traseira;4.0;Flex Fuel,Luxury,High-Performance;Pequeno;Sedã;11.9;7.65;1624;219426.43
1533;Cadillac;ATS;2015;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Pequeno;Sedã;11.9;8.5;1624;229523.19
1534;Cadillac;ATS;2015;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Pequeno;Sedã;11.9;8.5;1624;182994.57
1535;Cadillac;ATS;2015;Flex 01 (Gasolina / Etanol);321.0;6.0;Automático;tracao traseira;4.0;Flex Fuel,Luxury,High-Performance;Pequeno;Sedã;11.9;7.65;1624;203114.39
1536;Cadillac;ATS;2015;Flex 01 (Gasolina / Etanol);321.0;6.0;Automático;tracao em todas as rodas;4.0;Flex Fuel,Luxury,High-Performance;Pequeno;Sedã;11.05;7.65;1624;229252.96
1537;Cadillac;ATS;2015;Flex 01 (Gasolina / Etanol);321.0;6.0;Automático;tracao em todas as rodas;4.0;Flex Fuel,Luxury,High-Performance;Pequeno;Sedã;11.05;7.65;1624;239349.72
1538;Cadillac;ATS;2015;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Pequeno;Sedã;11.9;8.5;1624;219426.43
1539;Cadillac;ATS;2015;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao traseira;4.0;Luxury,Performance;Pequeno;Sedã;12.75;8.93;1624;173168.04
1540;Cadillac;ATS;2015;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao traseira;4.0;Luxury,Performance;Pequeno;Sedã;12.75;8.93;1624;209599.9
1541;Cadillac;ATS;2015;Gasolina Comum;202.0;4.0;Automático;tracao traseira;4.0;Luxury;Pequeno;Sedã;14.03;8.93;1624;183461.33
1542;Cadillac;ATS;2015;Flex 01 (Gasolina / Etanol);321.0;6.0;Automático;tracao em todas as rodas;4.0;Flex Fuel,Luxury,High-Performance;Pequeno;Sedã;11.05;7.65;1624;212940.92
1543;Cadillac;ATS;2016;Gasolina Comum;335.0;6.0;Automático;tracao traseira;4.0;Luxury,High-Performance;Medio;Sedã;12.75;8.5;1624;203114.39
1544;Cadillac;ATS;2016;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao traseira;4.0;Luxury,Performance;Medio;Sedã;13.18;9.35;1624;226550.66
1545;Cadillac;ATS;2016;Gasolina Comum;335.0;6.0;Automático;tracao traseira;4.0;Luxury,High-Performance;Medio;Sedã;12.75;8.5;1624;221858.49
1546;Cadillac;ATS;2016;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao traseira;4.0;Luxury,Performance;Medio;Sedã;13.18;9.35;1624;193287.86
1547;Cadillac;ATS;2016;Gasolina Comum;335.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury,High-Performance;Medio;Sedã;11.9;8.08;1624;231685.03
1548;Cadillac;ATS;2016;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao traseira;4.0;Luxury,Performance;Medio;Sedã;13.18;9.35;1624;212031.96
1549;Cadillac;ATS;2016;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;12.75;9.35;1624;182994.57
1550;Cadillac;ATS;2016;Gasolina Comum;335.0;6.0;Automático;tracao traseira;4.0;Luxury,High-Performance;Medio;Sedã;12.75;8.5;1624;236377.19
1551;Cadillac;ATS;2016;Gasolina Comum;202.0;4.0;Automático;tracao traseira;4.0;Luxury;Medio;Sedã;13.6;9.35;1624;183461.33
1552;Cadillac;ATS;2016;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao traseira;4.0;Luxury,Performance;Medio;Sedã;13.18;9.35;1624;173168.04
1553;Cadillac;ATS;2016;Gasolina Comum;335.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury,High-Performance;Medio;Sedã;11.9;8.08;1624;212940.92
1554;Cadillac;ATS;2016;Gasolina Comum;202.0;4.0;Automático;tracao traseira;4.0;Luxury;Medio;Sedã;13.6;9.35;1624;163194.11
1555;Cadillac;ATS;2016;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;12.75;9.35;1624;231955.26
1556;Cadillac;ATS;2016;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;12.75;9.35;1624;203114.39
1557;Cadillac;ATS;2016;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;12.75;9.35;1624;221858.49
1558;Cadillac;ATS;2016;Gasolina Comum;335.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury,High-Performance;Medio;Sedã;11.9;8.08;1624;241781.79
1559;Cadillac;ATS;2017;Gasolina Comum;335.0;6.0;Automático;tracao traseira;4.0;Luxury,High-Performance;Medio;Sedã;12.75;8.5;1624;230898.9
1560;Cadillac;ATS;2017;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;12.75;9.35;1624;198471.35
1561;Cadillac;ATS;2017;Gasolina Comum;335.0;6.0;Automático;tracao traseira;4.0;Luxury,High-Performance;Medio;Sedã;12.75;8.5;1624;216159.11
1562;Cadillac;ATS;2017;Gasolina Comum;335.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury,High-Performance;Medio;Sedã;11.48;8.08;1624;225985.64
1563;Cadillac;ATS;2017;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao traseira;4.0;Luxury,Performance;Medio;Sedã;13.18;9.35;1624;169974.41
1564;Cadillac;ATS;2017;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;12.75;9.35;1624;179800.94
1565;Cadillac;ATS;2017;Gasolina Premium Recomendada;272.0;4.0;Automático;tracao traseira;4.0;Luxury,Performance;Medio;Sedã;13.18;9.35;1624;188644.82
1566;Oldsmobile;Aurora;2001;Gasolina Premium Obrigatoria;250.0;8.0;Automático;tracao dianteira;4.0;Performance;Grande;Sedã;9.78;6.38;26;170952.15
1567;Oldsmobile;Aurora;2001;Gasolina Comum;215.0;6.0;Automático;tracao dianteira;4.0;;Grande;Sedã;10.63;7.23;26;150439.27
1568;Oldsmobile;Aurora;2002;Gasolina Comum;215.0;6.0;Automático;tracao dianteira;4.0;;Grande;Sedã;10.63;6.8;26;155332.88
1569;Oldsmobile;Aurora;2002;Gasolina Premium Obrigatoria;250.0;8.0;Automático;tracao dianteira;4.0;Performance;Grande;Sedã;10.2;6.8;26;172381.91
1570;Oldsmobile;Aurora;2003;Gasolina Premium Obrigatoria;250.0;8.0;Automático;tracao dianteira;4.0;Performance;Grande;Sedã;10.2;6.38;26;170613.14
1571;Chevrolet;Avalanche;2010;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao traseira;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;225101.25
1572;Chevrolet;Avalanche;2010;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao traseira;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;175526.4
1573;Chevrolet;Avalanche;2010;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao traseira;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;190782.09
1574;Chevrolet;Avalanche;2011;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao traseira;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;193607.22
1575;Chevrolet;Avalanche;2011;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao traseira;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;226968.29
1576;Chevrolet;Avalanche;2011;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao nas 4 rodas;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;193336.99
1577;Chevrolet;Avalanche;2011;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao nas 4 rodas;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;243206.63
1578;Chevrolet;Avalanche;2011;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao nas 4 rodas;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;208592.68
1579;Chevrolet;Avalanche;2011;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao traseira;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;178351.53
1580;Chevrolet;Avalanche;2012;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao traseira;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;197488.7
1581;Chevrolet;Avalanche;2012;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao nas 4 rodas;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;212474.16
1582;Chevrolet;Avalanche;2012;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao traseira;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;230923.47
1583;Chevrolet;Avalanche;2012;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao nas 4 rodas;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;195793.62
1584;Chevrolet;Avalanche;2012;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao traseira;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;180808.16
1585;Chevrolet;Avalanche;2012;Flex 01 (Gasolina / Etanol);320.0;8.0;Automático;tracao nas 4 rodas;4.0;Crossover,Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;1385;247161.81
1586;Toyota;Avalon Hybrid;2015;Gasolina Comum;200.0;4.0;Automático;tracao dianteira;4.0;Hybrid;Medio;Sedã;16.58;17.01;2031;185721.43
1587;Toyota;Avalon Hybrid;2015;Gasolina Comum;200.0;4.0;Automático;tracao dianteira;4.0;Hybrid;Medio;Sedã;16.58;17.01;2031;204883.16
1588;Toyota;Avalon Hybrid;2015;Gasolina Comum;200.0;4.0;Automático;tracao dianteira;4.0;Hybrid;Medio;Sedã;16.58;17.01;2031;179186.79
1589;Toyota;Avalon Hybrid;2016;Gasolina Comum;200.0;4.0;Automático;tracao dianteira;4.0;Hybrid;Medio;Sedã;16.58;17.01;2031;180071.17
1590;Toyota;Avalon Hybrid;2016;Gasolina Comum;200.0;4.0;Automático;tracao dianteira;4.0;Hybrid;Medio;Sedã;16.58;17.01;2031;187195.41
1591;Toyota;Avalon Hybrid;2016;Gasolina Comum;200.0;4.0;Automático;tracao dianteira;4.0;Hybrid;Medio;Sedã;16.58;17.01;2031;206111.48
1592;Toyota;Avalon Hybrid;2017;Gasolina Comum;200.0;4.0;Automático;tracao dianteira;4.0;Hybrid;Medio;Sedã;16.58;17.01;2031;209059.44
1593;Toyota;Avalon Hybrid;2017;Gasolina Comum;200.0;4.0;Automático;tracao dianteira;4.0;Hybrid;Medio;Sedã;16.58;17.01;2031;190143.37
1594;Toyota;Avalon Hybrid;2017;Gasolina Comum;200.0;4.0;Automático;tracao dianteira;4.0;Hybrid;Medio;Sedã;16.58;17.01;2031;183019.13
1595;Toyota;Avalon;2015;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;Performance;Medio;Sedã;13.18;8.93;2031;182626.07
1596;Toyota;Avalon;2015;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;;Medio;Sedã;13.18;8.93;2031;158624.77
1597;Toyota;Avalon;2015;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;Performance;Medio;Sedã;13.18;8.93;2031;196432.35
1598;Toyota;Avalon;2015;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;Performance;Medio;Sedã;13.18;8.93;2031;177270.61
1599;Toyota;Avalon;2015;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;;Medio;Sedã;13.18;8.93;2031;167738.88
1600;Toyota;Avalon;2016;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;Performance;Medio;Sedã;13.18;8.93;2031;182036.48
1601;Toyota;Avalon;2016;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;;Medio;Sedã;13.18;8.93;2031;176140.56
1602;Toyota;Avalon;2016;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;Performance;Medio;Sedã;13.18;8.93;2031;198741.58
1603;Toyota;Avalon;2016;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;;Medio;Sedã;13.18;8.93;2031;160418.11
1604;Toyota;Avalon;2016;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;;Medio;Sedã;13.18;8.93;2031;169016.33
1605;Toyota;Avalon;2017;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;Performance;Medio;Sedã;12.75;8.93;2031;201689.54
1606;Toyota;Avalon;2017;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;Performance;Medio;Sedã;12.75;8.93;2031;184984.44
1607;Toyota;Avalon;2017;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;;Medio;Sedã;12.75;8.93;2031;163366.07
1608;Toyota;Avalon;2017;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;;Medio;Sedã;12.75;8.93;2031;179088.52
1609;Toyota;Avalon;2017;Gasolina Comum;268.0;6.0;Automático;tracao dianteira;4.0;;Medio;Sedã;12.75;8.93;2031;171964.29
1610;Dodge;Avenger;2012;Flex 01 (Gasolina / Etanol);283.0;6.0;Automático;tracao dianteira;4.0;Flex Fuel,Performance;Medio;Sedã;12.33;8.08;1851;127720.33
1611;Dodge;Avenger;2012;Gasolina Comum;173.0;4.0;Automático;tracao dianteira;4.0;;Medio;Sedã;13.18;8.5;1851;105610.64
1612;Dodge;Avenger;2012;Flex 01 (Gasolina / Etanol);283.0;6.0;Automático;tracao dianteira;4.0;Flex Fuel,Performance;Medio;Sedã;12.33;8.08;1851;117893.8
1613;Dodge;Avenger;2012;Gasolina Comum;173.0;4.0;Automático;tracao dianteira;4.0;Flex Fuel;Medio;Sedã;12.75;8.93;1851;93327.47
1614;Dodge;Avenger;2013;Flex 01 (Gasolina / Etanol);283.0;6.0;Automático;tracao dianteira;4.0;Flex Fuel,Performance;Medio;Sedã;12.33;8.08;1851;126246.35
1615;Dodge;Avenger;2013;Gasolina Comum;173.0;4.0;Automático;tracao dianteira;4.0;Flex Fuel;Medio;Sedã;12.33;8.93;1851;97258.09
1616;Dodge;Avenger;2013;Gasolina Comum;173.0;4.0;Automático;tracao dianteira;4.0;Flex Fuel;Medio;Sedã;13.18;8.5;1851;111015.23
1617;Dodge;Avenger;2014;Gasolina Comum;173.0;4.0;Automático;tracao dianteira;4.0;Flex Fuel;Medio;Sedã;12.33;8.93;1851;101188.7
1618;Dodge;Avenger;2014;Flex 01 (Gasolina / Etanol);283.0;6.0;Automático;tracao dianteira;4.0;Flex Fuel,Performance;Medio;Sedã;12.33;8.08;1851;126737.68
1619;Dodge;Avenger;2014;Gasolina Comum;173.0;4.0;Automático;tracao dianteira;4.0;Flex Fuel;Medio;Sedã;13.18;8.5;1851;114454.52
1620;Lamborghini;Aventador;2014;Gasolina Premium Obrigatoria;700.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Medio;Conversível;6.8;4.25;1158;2169697.96
1621;Lamborghini;Aventador;2014;Gasolina Premium Obrigatoria;700.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Medio;Cupê;7.65;4.68;1158;1953022.96
1622;Lamborghini;Aventador;2014;Gasolina Premium Obrigatoria;720.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Medio;Conversível;6.8;4.25;1158;2696400.0
1623;Lamborghini;Aventador;2014;Gasolina Premium Obrigatoria;720.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Medio;Cupê;7.65;4.68;1158;2445086.48
1624;Lamborghini;Aventador;2015;Gasolina Premium Obrigatoria;700.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Medio;Conversível;6.8;4.25;1158;2169697.96
1625;Lamborghini;Aventador;2015;Gasolina Premium Obrigatoria;700.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Medio;Cupê;7.65;4.68;1158;1953022.96
1626;Lamborghini;Aventador;2015;Gasolina Premium Obrigatoria;720.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Medio;Conversível;6.8;4.25;1158;2696400.0
1627;Lamborghini;Aventador;2015;Gasolina Premium Obrigatoria;720.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Medio;Cupê;7.65;4.68;1158;2445086.48
1628;Lamborghini;Aventador;2016;Gasolina Premium Obrigatoria;700.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Medio;Conversível;7.23;4.25;1158;2180507.14
1629;Lamborghini;Aventador;2016;Gasolina Premium Obrigatoria;750.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Medio;Conversível;7.65;4.68;1158;2631053.57
1630;Lamborghini;Aventador;2016;Gasolina Premium Obrigatoria;750.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Medio;Cupê;7.65;4.68;1158;2410939.29
1631;Lamborghini;Aventador;2016;Gasolina Premium Obrigatoria;700.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Medio;Cupê;7.65;4.68;1158;1962849.49
1632;Chevrolet;Aveo;2009;Gasolina Comum;107.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.45;11.48;1385;58787.22
1633;Chevrolet;Aveo;2009;Gasolina Comum;107.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;14.45;11.48;1385;75492.32
1634;Chevrolet;Aveo;2009;Gasolina Comum;107.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.45;11.48;1385;69277.04
1635;Chevrolet;Aveo;2009;Gasolina Comum;107.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;14.45;11.48;1385;58787.22
1636;Chevrolet;Aveo;2009;Gasolina Comum;107.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;14.45;11.48;1385;69277.04
1637;Chevrolet;Aveo;2009;Gasolina Comum;107.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.45;11.48;1385;75492.32
1638;Chevrolet;Aveo;2010;Gasolina Comum;108.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.88;11.48;1385;75492.32
1639;Chevrolet;Aveo;2010;Gasolina Comum;108.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;14.88;11.48;1385;58787.22
1640;Chevrolet;Aveo;2010;Gasolina Comum;108.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;14.88;11.48;1385;69277.04
1641;Chevrolet;Aveo;2010;Gasolina Comum;108.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.88;11.48;1385;59524.21
1642;Chevrolet;Aveo;2010;Gasolina Comum;108.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;14.88;11.48;1385;75492.32
1643;Chevrolet;Aveo;2010;Gasolina Comum;108.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.88;11.48;1385;70014.03
1644;Chevrolet;Aveo;2011;Gasolina Comum;108.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.88;11.48;1385;75492.32
1645;Chevrolet;Aveo;2011;Gasolina Comum;108.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.88;11.48;1385;59524.21
1646;Chevrolet;Aveo;2011;Gasolina Comum;108.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;14.88;11.48;1385;58787.22
1647;Chevrolet;Aveo;2011;Gasolina Comum;108.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.88;11.48;1385;70014.03
1648;Chevrolet;Aveo;2011;Gasolina Comum;108.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;14.88;11.48;1385;75492.32
1649;Chevrolet;Aveo;2011;Gasolina Comum;108.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;14.88;11.48;1385;69277.04
1650;Lincoln;Aviator;2003;Gasolina Premium Obrigatoria;302.0;8.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;SUV de 4 portas;7.23;5.1;61;221711.1
1651;Lincoln;Aviator;2003;Gasolina Premium Obrigatoria;302.0;8.0;Automático;tracao traseira;4.0;Luxury;Medio;SUV de 4 portas;7.23;5.1;61;207216.96
1652;Lincoln;Aviator;2003;Gasolina Premium Obrigatoria;302.0;8.0;Automático;tracao traseira;4.0;Luxury;Medio;SUV de 4 portas;7.23;5.1;61;194000.28
1653;Lincoln;Aviator;2003;Gasolina Premium Obrigatoria;302.0;8.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;SUV de 4 portas;7.23;5.1;61;208494.41
1654;Lincoln;Aviator;2004;Gasolina Premium Obrigatoria;302.0;8.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;SUV de 4 portas;6.8;5.1;61;224560.79
1655;Lincoln;Aviator;2004;Gasolina Premium Obrigatoria;302.0;8.0;Automático;tracao traseira;4.0;Luxury;Medio;SUV de 4 portas;7.23;5.1;61;210066.66
1656;Lincoln;Aviator;2004;Gasolina Premium Obrigatoria;302.0;8.0;Automático;tracao traseira;4.0;Luxury;Medio;SUV de 4 portas;7.23;5.1;61;197955.46
1657;Lincoln;Aviator;2004;Gasolina Premium Obrigatoria;302.0;8.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;SUV de 4 portas;6.8;5.1;61;212449.59
1658;Lincoln;Aviator;2005;Gasolina Premium Obrigatoria;302.0;8.0;Automático;tracao traseira;4.0;Luxury;Medio;SUV de 4 portas;7.23;4.68;61;199650.54
1659;Lincoln;Aviator;2005;Gasolina Premium Obrigatoria;302.0;8.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;SUV de 4 portas;6.8;4.68;61;214144.67
1660;Nissan;Axxess;1990;Gasolina Comum;138.0;4.0;MANUAL;tracao dianteira;3.0;;Pequeno;Minivan de Passageiros;10.2;8.08;2009;9826.53
1661;Nissan;Axxess;1990;Gasolina Comum;138.0;4.0;MANUAL;tracao nas 4 rodas;3.0;;Pequeno;Minivan de Passageiros;9.35;7.23;2009;9826.53
1662;Nissan;Axxess;1990;Gasolina Comum;138.0;4.0;Automático;tracao nas 4 rodas;3.0;;Pequeno;Minivan de Passageiros;8.5;6.8;2009;9826.53
1663;Nissan;Axxess;1990;Gasolina Comum;138.0;4.0;Automático;tracao dianteira;3.0;;Pequeno;Minivan de Passageiros;9.35;7.65;2009;9826.53
1664;Hyundai;Azera;2015;Gasolina Comum;293.0;6.0;Automático;tracao dianteira;4.0;Performance;Medio;Sedã;11.9;8.08;1439;187686.73
1665;Hyundai;Azera;2015;Gasolina Comum;293.0;6.0;Automático;tracao dianteira;4.0;Performance;Medio;Sedã;12.33;8.5;1439;167051.02
1666;Hyundai;Azera;2016;Gasolina Comum;293.0;6.0;Automático;tracao dianteira;4.0;Performance;Medio;Sedã;12.33;8.5;1439;167542.35
1667;Hyundai;Azera;2016;Gasolina Comum;293.0;6.0;Automático;tracao dianteira;4.0;Performance;Medio;Sedã;11.9;8.08;1439;193091.33
1668;Hyundai;Azera;2017;Gasolina Comum;293.0;6.0;Automático;tracao dianteira;4.0;Performance;Medio;Sedã;11.9;8.5;1439;167542.35
1669;Hyundai;Azera;2017;Gasolina Comum;293.0;6.0;Automático;tracao dianteira;4.0;Performance;Medio;Sedã;11.9;8.08;1439;193091.33
1670;Pontiac;Aztek;2003;Gasolina Comum;185.0;6.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;9.35;6.8;210;117033.98
1671;Pontiac;Aztek;2003;Gasolina Comum;185.0;6.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;10.2;7.23;210;102539.85
1672;Pontiac;Aztek;2004;Gasolina Comum;185.0;6.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;9.35;6.8;210;118851.89
1673;Pontiac;Aztek;2004;Gasolina Comum;185.0;6.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;10.2;7.23;210;104529.72
1674;Pontiac;Aztek;2005;Gasolina Comum;185.0;6.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;9.35;6.8;210;120104.77
1675;Pontiac;Aztek;2005;Gasolina Comum;185.0;6.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;10.2;7.23;210;105782.6
1676;Bentley;Azure T;2010;Gasolina Premium Obrigatoria;500.0;8.0;Automático;tracao traseira;2.0;Exotic,Luxury,High-Performance;Grande;Conversível;6.38;3.83;520;1783515.31
1677;Bentley;Azure;2007;Gasolina Premium Obrigatoria;450.0;8.0;Automático;tracao traseira;2.0;Exotic,Luxury;Grande;Conversível;6.38;4.25;520;1621328.42
